,municipio_productor,departamento,recurso_natural,a_o_produccion,valor_contraprestacion
23728,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2013,483413.0
23729,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2016,540175.0
23730,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2017,798893.0
23731,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2018,439361.0
23732,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2019,1419222.0
23733,Mosquera - Cundinamarca,Cundinamarca,ARCILLAS MISCELANEAS,2020,1081413.0
23734,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2017,1276267.0
23735,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2018,2168310.0
23736,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2019,1452512.0
23737,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2016,116982.0
23738,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2018,1049366.0
23739,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2019,1048243.0
23740,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2016,476733.0
23741,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2018,266393.0
23742,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2019,2081165.0
23743,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2012,191605.0
23744,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2016,2995188.0
23745,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2017,7334355.0
23746,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2018,3273192.0
23747,Mosquera - Cundinamarca,Cundinamarca,ARENAS,2019,394370.0
23748,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2013,397264.0
23749,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2014,676774.0
23750,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2015,2597759.0
23751,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2016,328082.0
23752,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2013,545324.0
23753,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2014,508903.0
23754,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2013,1234554.0
23755,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2014,261728.0
23756,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2015,2838153.0
23757,Mosquera - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2015,3188598.0
23758,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2013,5712257.0
23759,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2014,9754757.0
23760,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2015,11921359.0
23761,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2013,7312270.0
23762,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2014,10239630.0
23763,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2015,20110135.0
23764,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2016,1414749.0
23765,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2013,11158337.0
23766,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2014,22978291.0
23767,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2015,21120982.0
23768,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2012,11540924.0
23769,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2013,2074049.0
23770,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2014,3441937.0
23771,Mosquera - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2015,22113988.0
23772,Mosquera - Cundinamarca,Cundinamarca,GRAVAs DE RIO,2016,17183269.0
23773,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2012,4209075.0
23774,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2013,26367460.0
23775,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2014,33720174.0
23776,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2015,30453422.0
23777,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2017,31650920.0
23778,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2018,18069199.0
23779,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2019,23620761.0
23780,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2020,8310497.0
23781,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2021,8067129.0
23782,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2013,29557826.0
23783,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2014,31776937.0
23784,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2015,37554891.0
23785,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2016,69193213.0
23786,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2017,10943170.0
23787,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2018,2257578.0
23788,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2019,15907463.0
23789,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2020,6860214.0
23790,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2021,6650369.0
23791,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2013,50255678.0
23792,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2014,69580011.0
23793,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2015,38695611.0
23794,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2016,39694965.0
23795,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2017,2591828.0
23796,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2018,16809964.0
23797,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2019,23623529.0
23798,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2020,12944675.0
23799,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2012,60220225.0
23800,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2013,5493222.0
23801,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2014,4163599.0
23802,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2015,39145103.0
23803,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2016,37699973.0
23804,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2017,25607889.0
23805,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2018,71133325.0
23806,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2019,16527230.0
23807,Mosquera - Cundinamarca,Cundinamarca,RECEBO,2020,9237074.0
23808,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2017,18368956.0
23809,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2018,12133691.0
23810,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2019,19731052.0
23811,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2020,8993669.0
23812,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2021,24156025.0
23813,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2016,12427718.0
23814,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2017,7197164.0
23815,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2018,14461974.0
23816,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2019,11249821.0
23817,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2020,7244549.0
23818,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2021,17139947.0
23819,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2016,18783878.0
23820,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2017,2790575.0
23821,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2018,20252988.0
23822,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2019,23834055.0
23823,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2020,19013242.0
23824,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2012,3776516.0
23825,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2016,31944721.0
23826,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2017,14815016.0
23827,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2018,53421785.0
23828,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2019,19368612.0
23829,Mosquera - Cundinamarca,Cundinamarca,GRAVAS,2020,19522999.0
23830,Nariño - Cundinamarca,Cundinamarca,ARENAS,2017,1662249.0
23831,Nariño - Cundinamarca,Cundinamarca,ARENAS,2019,1358527.0
23832,Nariño - Cundinamarca,Cundinamarca,ARENAS,2020,767168.0
23833,Nariño - Cundinamarca,Cundinamarca,ARENAS,2021,876535.0
23834,Nariño - Cundinamarca,Cundinamarca,ARENAS,2016,1341746.0
23835,Nariño - Cundinamarca,Cundinamarca,ARENAS,2017,1258284.0
23836,Nariño - Cundinamarca,Cundinamarca,ARENAS,2019,1403893.0
23837,Nariño - Cundinamarca,Cundinamarca,ARENAS,2020,767168.0
23838,Nariño - Cundinamarca,Cundinamarca,ARENAS,2016,1402439.0
23839,Nariño - Cundinamarca,Cundinamarca,ARENAS,2019,1456888.0
23840,Nariño - Cundinamarca,Cundinamarca,ARENAS,2020,1162961.0
23841,Nariño - Cundinamarca,Cundinamarca,ARENAS,2013,3466716.0
23842,Nariño - Cundinamarca,Cundinamarca,ARENAS,2016,1026661.0
23843,Nariño - Cundinamarca,Cundinamarca,ARENAS,2018,3862299.0
23844,Nariño - Cundinamarca,Cundinamarca,ARENAS,2019,855079.0
23845,Nariño - Cundinamarca,Cundinamarca,ARENAS,2020,2591582.0
23846,Nariño - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2015,610560.0
23847,Nariño - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2014,4334812.0
23848,Nariño - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2015,573558.0
23849,Nariño - Cundinamarca,Cundinamarca,ARENA DE CANTERA,2016,430168.0
23850,Nariño - Cundinamarca,Cundinamarca,ARENA DE RIO,2016,839912.0
23851,Nariño - Cundinamarca,Cundinamarca,ARENA DE RIO,2015,1313789.0
23852,Nariño - Cundinamarca,Cundinamarca,GRAVA DE CANTERA,2015,325302.0
23853,Nariño - Cundinamarca,Cundinamarca,GRAVAs DE RIO,2016,391337.0
23854,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2017,478640.0
23855,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2019,865120.0
23856,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2020,421597.0
23857,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2021,117592.0
23858,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2016,402767.0
23859,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2019,555842.0
23860,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2020,421597.0
23861,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2016,36002.0
23862,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2019,591970.0
23863,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2020,106628.0
23864,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2016,315911.0
23865,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2018,3339851.0
23866,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2019,999261.0
23867,Nariño - Cundinamarca,Cundinamarca,GRAVAS,2020,632330.0
23868,Nemocon,Cundinamarca,CARBON,2012,2301462.0
23869,Nemocon,Cundinamarca,CARBON,2015,3241192.0
23870,Nemocon,Cundinamarca,CARBON,2012,1341766.0
23871,Nemocon,Cundinamarca,CARBON,2015,124522.0
23872,Nemocon,Cundinamarca,CARBON,2012,3140816.0
23873,Nemocon,Cundinamarca,CARBON,2013,4241141.0
23874,Nemocon,Cundinamarca,CARBON,2014,4938033.0
23875,Nemocon,Cundinamarca,CARBON,2015,5646320.0
23876,Nemocon,Cundinamarca,SAL,2012,193547.0
23877,Nemocon,Cundinamarca,SAL,2013,8520845.0
23878,Nemocon,Cundinamarca,SAL,2013,3368018.0
23879,Nemocon,Cundinamarca,SAL,2014,17651558.0
23880,Nemocon,Cundinamarca,SAL,2015,8663294.0
23881,Nemocon,Cundinamarca,SAL,2016,19033408.0
23882,Nemocon,Cundinamarca,SAL,2016,732377259.0
23883,Nemocon,Cundinamarca,SAL,2017,13090913.0
23884,Nemocon,Cundinamarca,SAL,2012,6774090.0
23885,Nemocon,Cundinamarca,SAL,2013,12847534.0
23886,Nemocon,Cundinamarca,SAL,2014,21612933.0
23887,Nemocon,Cundinamarca,SAL,2015,12270269.0
23888,Nemocon,Cundinamarca,SAL,2016,16649404.0
23889,Nemocon,Cundinamarca,SAL,2017,17720945.0
23890,Nemocon,Cundinamarca,SAL,2012,10374044.0
23891,Nemocon,Cundinamarca,SAL,2013,23284889.0
23892,Nemocon,Cundinamarca,SAL,2014,14186193.0
23893,Nemocon,Cundinamarca,SAL,2015,19366297.0
23894,Nemocon,Cundinamarca,SAL,2016,14226236.0
23895,Nemocon,Cundinamarca,SAL,2012,7983754.0
23896,Nemocon,Cundinamarca,SAL,2012,633665707.0
23897,Nemocon,Cundinamarca,SAL,2013,18182003.0
23898,Nemocon,Cundinamarca,SAL,2013,649127150.0
23899,Nemocon,Cundinamarca,SAL,2014,10503778.0
23900,Nemocon,Cundinamarca,SAL,2014,661720217.0
23901,Nemocon,Cundinamarca,SAL,2015,25636367.0
23902,Nemocon,Cundinamarca,SAL,2015,685939177.0
23903,Nemocon,Cundinamarca,SAL,2016,12596744.0
23904,Nemocon,Cundinamarca,SAL,2017,12300780.0
23905,Nemocon,Cundinamarca,ARCILLA,2017,967754.0
23906,Nemocon,Cundinamarca,ARCILLA,2017,2861663.0
23907,Nemocon,Cundinamarca,ARCILLA,2016,820987.0
23908,Nemocon,Cundinamarca,ARCILLA,2017,3040196.0
23909,Nemocon,Cundinamarca,ARCILLA,2019,5757.0
23910,Nemocon,Cundinamarca,ARCILLA,2012,5102.0
23911,Nemocon,Cundinamarca,ARCILLA,2013,93885.0
23912,Nemocon,Cundinamarca,ARCILLA,2014,14281896.0
23913,Nemocon,Cundinamarca,ARCILLA,2015,4810935.0
23914,Nemocon,Cundinamarca,ARCILLA,2016,2251859.0
23915,Nemocon,Cundinamarca,ARCILLA,2017,7256.0
23916,Nemocon,Cundinamarca,ARCILLA,2018,304859.0
23917,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2012,5216.0
23918,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2013,12361691.0
23919,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2014,16103593.0
23920,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2015,16463269.0
23921,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2018,17744516.0
23922,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2019,18474564.0
23923,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2020,19020.0
23924,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2021,17345276.0
23925,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2012,21294.0
23926,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2013,14552231.0
23927,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2016,17515690.0
23928,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2018,21150668.0
23929,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2019,17087861.0
23930,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2020,299481.0
23931,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2012,10613734.0
23932,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2013,15398039.0
23933,Nemocon,Cundinamarca,ARCILLAS CERAMICAS,2015,18659721.0
